disease,category,severity,text_chunk,chunk_length
Progressive Hepatic Disorder 147,Neurology,High,"Disease: Progressive Hepatic Disorder 147
Description: Progressive Hepatic Disorder 147 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",363
Congenital Hepatic Disorder 148,Endocrine,Critical,"Disease: Congenital Hepatic Disorder 148
Description: Congenital Hepatic Disorder 148 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",357
Inflammatory Hepatic Disorder 149,Respiratory,Low,"Disease: Inflammatory Hepatic Disorder 149
Description: Inflammatory Hepatic Disorder 149 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",354
Metabolic Hepatic Disorder 150,GI,Moderate,"Disease: Metabolic Hepatic Disorder 150
Description: Metabolic Hepatic Disorder 150 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",355
Acute Endocrine Disorder 151,Renal,High,"Disease: Acute Endocrine Disorder 151
Description: Acute Endocrine Disorder 151 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",351
Chronic Endocrine Disorder 152,Autoimmune,Critical,"Disease: Chronic Endocrine Disorder 152
Description: Chronic Endocrine Disorder 152 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",353
Autoimmune Endocrine Disorder 153,Infectious,Low,"Disease: Autoimmune Endocrine Disorder 153
Description: Autoimmune Endocrine Disorder 153 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",355
Idiopathic Endocrine Disorder 154,Cardiovascular,Moderate,"Disease: Idiopathic Endocrine Disorder 154
Description: Idiopathic Endocrine Disorder 154 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",368
Primary Endocrine Disorder 155,Neurology,High,"Disease: Primary Endocrine Disorder 155
Description: Primary Endocrine Disorder 155 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",366
Secondary Endocrine Disorder 156,Endocrine,Critical,"Disease: Secondary Endocrine Disorder 156
Description: Secondary Endocrine Disorder 156 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",350
Progressive Endocrine Disorder 157,Respiratory,Low,"Disease: Progressive Endocrine Disorder 157
Description: Progressive Endocrine Disorder 157 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",356
Congenital Endocrine Disorder 158,GI,Moderate,"Disease: Congenital Endocrine Disorder 158
Description: Congenital Endocrine Disorder 158 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",361
Inflammatory Endocrine Disorder 159,Renal,High,"Disease: Inflammatory Endocrine Disorder 159
Description: Inflammatory Endocrine Disorder 159 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",367
Metabolic Endocrine Disorder 160,Autoimmune,Critical,"Disease: Metabolic Endocrine Disorder 160
Description: Metabolic Endocrine Disorder 160 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",364
Acute Gastro Disorder 161,Infectious,Low,"Disease: Acute Gastro Disorder 161
Description: Acute Gastro Disorder 161 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",330
Chronic Gastro Disorder 162,Cardiovascular,Moderate,"Disease: Chronic Gastro Disorder 162
Description: Chronic Gastro Disorder 162 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",356
Autoimmune Gastro Disorder 163,Neurology,High,"Disease: Autoimmune Gastro Disorder 163
Description: Autoimmune Gastro Disorder 163 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",366
Idiopathic Gastro Disorder 164,Endocrine,Critical,"Disease: Idiopathic Gastro Disorder 164
Description: Idiopathic Gastro Disorder 164 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",348
Primary Gastro Disorder 165,Respiratory,Low,"Disease: Primary Gastro Disorder 165
Description: Primary Gastro Disorder 165 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",349
Secondary Gastro Disorder 166,GI,Moderate,"Disease: Secondary Gastro Disorder 166
Description: Secondary Gastro Disorder 166 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",344
Progressive Gastro Disorder 167,Renal,High,"Disease: Progressive Gastro Disorder 167
Description: Progressive Gastro Disorder 167 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",359
Congenital Gastro Disorder 168,Autoimmune,Critical,"Disease: Congenital Gastro Disorder 168
Description: Congenital Gastro Disorder 168 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",360
Inflammatory Gastro Disorder 169,Infectious,Low,"Disease: Inflammatory Gastro Disorder 169
Description: Inflammatory Gastro Disorder 169 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",346
