symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Ear Pain,Triggered By Activity (Variant 4676)?,9,5,3,2,0
Ear Pain,Localized Or Widespread (Variant 4677)?,5,1,1,4,1
Ear Pain,Constant Or Intermittent (Variant 4678)?,6,0,2,8,0
Ear Pain,Does It Affect Daily Activities (Variant 4679)?,4,5,3,0,1
Ear Pain,Any Emergency Warning Signs (Variant 4680)?,2,5,1,7,0
Hearing Loss,Since How Many Days (Variant 4681)?,1,3,2,5,1
Hearing Loss,"Mild, Moderate Or Severe (Variant 4682)?",8,2,3,3,0
Hearing Loss,How Frequently Does It Occur (Variant 4683)?,3,4,1,6,1
Hearing Loss,When Did It Start Worsening (Variant 4684)?,7,3,2,1,0
Hearing Loss,Any Associated Symptoms Present (Variant 4685)?,0,5,3,2,1
Hearing Loss,Triggered By Activity (Variant 4686)?,9,5,1,4,0
Hearing Loss,Localized Or Widespread (Variant 4687)?,5,1,2,8,1
Hearing Loss,Constant Or Intermittent (Variant 4688)?,6,0,3,0,0
Hearing Loss,Does It Affect Daily Activities (Variant 4689)?,4,5,1,7,1
Hearing Loss,Any Emergency Warning Signs (Variant 4690)?,2,5,2,5,0
Neck Pain,Since How Many Days (Variant 4691)?,1,3,3,3,1
Neck Pain,"Mild, Moderate Or Severe (Variant 4692)?",8,2,1,6,0
Neck Pain,How Frequently Does It Occur (Variant 4693)?,3,4,2,1,1
Neck Pain,When Did It Start Worsening (Variant 4694)?,7,3,3,2,0
Neck Pain,Any Associated Symptoms Present (Variant 4695)?,0,5,1,4,1
Neck Pain,Triggered By Activity (Variant 4696)?,9,5,2,8,0
Neck Pain,Localized Or Widespread (Variant 4697)?,5,1,3,0,1
Neck Pain,Constant Or Intermittent (Variant 4698)?,6,0,1,7,0
Neck Pain,Does It Affect Daily Activities (Variant 4699)?,4,5,2,5,1
Neck Pain,Any Emergency Warning Signs (Variant 4700)?,2,5,3,3,0
Pelvic Pain,Since How Many Days (Variant 4701)?,1,3,1,6,1
Pelvic Pain,"Mild, Moderate Or Severe (Variant 4702)?",8,2,2,1,0
Pelvic Pain,How Frequently Does It Occur (Variant 4703)?,3,4,3,2,1
Pelvic Pain,When Did It Start Worsening (Variant 4704)?,7,3,1,4,0
Pelvic Pain,Any Associated Symptoms Present (Variant 4705)?,0,5,2,8,1
Pelvic Pain,Triggered By Activity (Variant 4706)?,9,5,3,0,0
Pelvic Pain,Localized Or Widespread (Variant 4707)?,5,1,1,7,1
Pelvic Pain,Constant Or Intermittent (Variant 4708)?,6,0,2,5,0
Pelvic Pain,Does It Affect Daily Activities (Variant 4709)?,4,5,3,3,1
Pelvic Pain,Any Emergency Warning Signs (Variant 4710)?,2,5,1,6,0
Menstrual Irregularity,Since How Many Days (Variant 4711)?,1,3,2,1,1
Menstrual Irregularity,"Mild, Moderate Or Severe (Variant 4712)?",8,2,3,2,0
Menstrual Irregularity,How Frequently Does It Occur (Variant 4713)?,3,4,1,4,1
Menstrual Irregularity,When Did It Start Worsening (Variant 4714)?,7,3,2,8,0
Menstrual Irregularity,Any Associated Symptoms Present (Variant 4715)?,0,5,3,0,1
Menstrual Irregularity,Triggered By Activity (Variant 4716)?,9,5,1,7,0
Menstrual Irregularity,Localized Or Widespread (Variant 4717)?,5,1,2,5,1
Menstrual Irregularity,Constant Or Intermittent (Variant 4718)?,6,0,3,3,0
Menstrual Irregularity,Does It Affect Daily Activities (Variant 4719)?,4,5,1,6,1
Menstrual Irregularity,Any Emergency Warning Signs (Variant 4720)?,2,5,2,1,0
Burning Urination,Since How Many Days (Variant 4721)?,1,3,3,2,1
Burning Urination,"Mild, Moderate Or Severe (Variant 4722)?",8,2,1,4,0
Burning Urination,How Frequently Does It Occur (Variant 4723)?,3,4,2,8,1
Burning Urination,When Did It Start Worsening (Variant 4724)?,7,3,3,0,0
Burning Urination,Any Associated Symptoms Present (Variant 4725)?,0,5,1,7,1
Burning Urination,Triggered By Activity (Variant 4726)?,9,5,2,5,0
Burning Urination,Localized Or Widespread (Variant 4727)?,5,1,3,3,1
Burning Urination,Constant Or Intermittent (Variant 4728)?,6,0,1,6,0
Burning Urination,Does It Affect Daily Activities (Variant 4729)?,4,5,2,1,1
Burning Urination,Any Emergency Warning Signs (Variant 4730)?,2,5,3,2,0
Blood In Urine,Since How Many Days (Variant 4731)?,1,3,1,4,1
Blood In Urine,"Mild, Moderate Or Severe (Variant 4732)?",8,2,2,8,0
Blood In Urine,How Frequently Does It Occur (Variant 4733)?,3,4,3,0,1
Blood In Urine,When Did It Start Worsening (Variant 4734)?,7,3,1,7,0
Blood In Urine,Any Associated Symptoms Present (Variant 4735)?,0,5,2,5,1
Blood In Urine,Triggered By Activity (Variant 4736)?,9,5,3,3,0
Blood In Urine,Localized Or Widespread (Variant 4737)?,5,1,1,6,1
Blood In Urine,Constant Or Intermittent (Variant 4738)?,6,0,2,1,0
Blood In Urine,Does It Affect Daily Activities (Variant 4739)?,4,5,3,2,1
Blood In Urine,Any Emergency Warning Signs (Variant 4740)?,2,5,1,4,0
Swollen Lymph Nodes,Since How Many Days (Variant 4741)?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, Moderate Or Severe (Variant 4742)?",8,2,3,0,0
Swollen Lymph Nodes,How Frequently Does It Occur (Variant 4743)?,3,4,1,7,1
Swollen Lymph Nodes,When Did It Start Worsening (Variant 4744)?,7,3,2,5,0
Swollen Lymph Nodes,Any Associated Symptoms Present (Variant 4745)?,0,5,3,3,1
Swollen Lymph Nodes,Triggered By Activity (Variant 4746)?,9,5,1,6,0
Swollen Lymph Nodes,Localized Or Widespread (Variant 4747)?,5,1,2,1,1
Swollen Lymph Nodes,Constant Or Intermittent (Variant 4748)?,6,0,3,2,0
Swollen Lymph Nodes,Does It Affect Daily Activities (Variant 4749)?,4,5,1,4,1
Swollen Lymph Nodes,Any Emergency Warning Signs (Variant 4750)?,2,5,2,8,0
Dry Mouth,Since How Many Days (Variant 4751)?,1,3,3,0,1
Dry Mouth,"Mild, Moderate Or Severe (Variant 4752)?",8,2,1,7,0
Dry Mouth,How Frequently Does It Occur (Variant 4753)?,3,4,2,5,1
Dry Mouth,When Did It Start Worsening (Variant 4754)?,7,3,3,3,0
Dry Mouth,Any Associated Symptoms Present (Variant 4755)?,0,5,1,6,1
Dry Mouth,Triggered By Activity (Variant 4756)?,9,5,2,1,0
Dry Mouth,Localized Or Widespread (Variant 4757)?,5,1,3,2,1
Dry Mouth,Constant Or Intermittent (Variant 4758)?,6,0,1,4,0
Dry Mouth,Does It Affect Daily Activities (Variant 4759)?,4,5,2,8,1
Dry Mouth,Any Emergency Warning Signs (Variant 4760)?,2,5,3,0,0
Mouth Ulcers,Since How Many Days (Variant 4761)?,1,3,1,7,1
Mouth Ulcers,"Mild, Moderate Or Severe (Variant 4762)?",8,2,2,5,0
Mouth Ulcers,How Frequently Does It Occur (Variant 4763)?,3,4,3,3,1
Mouth Ulcers,When Did It Start Worsening (Variant 4764)?,7,3,1,6,0
Mouth Ulcers,Any Associated Symptoms Present (Variant 4765)?,0,5,2,1,1
Mouth Ulcers,Triggered By Activity (Variant 4766)?,9,5,3,2,0
Mouth Ulcers,Localized Or Widespread (Variant 4767)?,5,1,1,4,1
Mouth Ulcers,Constant Or Intermittent (Variant 4768)?,6,0,2,8,0
Mouth Ulcers,Does It Affect Daily Activities (Variant 4769)?,4,5,3,0,1
Mouth Ulcers,Any Emergency Warning Signs (Variant 4770)?,2,5,1,7,0
Difficulty Swallowing,Since How Many Days (Variant 4771)?,1,3,2,5,1
Difficulty Swallowing,"Mild, Moderate Or Severe (Variant 4772)?",8,2,3,3,0
Difficulty Swallowing,How Frequently Does It Occur (Variant 4773)?,3,4,1,6,1
Difficulty Swallowing,When Did It Start Worsening (Variant 4774)?,7,3,2,1,0
Difficulty Swallowing,Any Associated Symptoms Present (Variant 4775)?,0,5,3,2,1
Difficulty Swallowing,Triggered By Activity (Variant 4776)?,9,5,1,4,0
Difficulty Swallowing,Localized Or Widespread (Variant 4777)?,5,1,2,8,1
Difficulty Swallowing,Constant Or Intermittent (Variant 4778)?,6,0,3,0,0
Difficulty Swallowing,Does It Affect Daily Activities (Variant 4779)?,4,5,1,7,1
Difficulty Swallowing,Any Emergency Warning Signs (Variant 4780)?,2,5,2,5,0
Cyanosis,Since How Many Days (Variant 4781)?,1,3,3,3,1
Cyanosis,"Mild, Moderate Or Severe (Variant 4782)?",8,2,1,6,0
Cyanosis,How Frequently Does It Occur (Variant 4783)?,3,4,2,1,1
Cyanosis,When Did It Start Worsening (Variant 4784)?,7,3,3,2,0
Cyanosis,Any Associated Symptoms Present (Variant 4785)?,0,5,1,4,1
Cyanosis,Triggered By Activity (Variant 4786)?,9,5,2,8,0
Cyanosis,Localized Or Widespread (Variant 4787)?,5,1,3,0,1
Cyanosis,Constant Or Intermittent (Variant 4788)?,6,0,1,7,0
Cyanosis,Does It Affect Daily Activities (Variant 4789)?,4,5,2,5,1
Cyanosis,Any Emergency Warning Signs (Variant 4790)?,2,5,3,3,0
Severe Bleeding,Since How Many Days (Variant 4791)?,1,3,1,6,1
Severe Bleeding,"Mild, Moderate Or Severe (Variant 4792)?",8,2,2,1,0
Severe Bleeding,How Frequently Does It Occur (Variant 4793)?,3,4,3,2,1
Severe Bleeding,When Did It Start Worsening (Variant 4794)?,7,3,1,4,0
Severe Bleeding,Any Associated Symptoms Present (Variant 4795)?,0,5,2,8,1
Severe Bleeding,Triggered By Activity (Variant 4796)?,9,5,3,0,0
Severe Bleeding,Localized Or Widespread (Variant 4797)?,5,1,1,7,1
Severe Bleeding,Constant Or Intermittent (Variant 4798)?,6,0,2,5,0
Severe Bleeding,Does It Affect Daily Activities (Variant 4799)?,4,5,3,3,1
Severe Bleeding,Any Emergency Warning Signs (Variant 4800)?,2,5,1,6,0
Fever,Since How Many Days (Variant 4801)?,1,3,2,8,1
Fever,"Mild, Moderate Or Severe (Variant 4802)?",8,2,3,0,0
Fever,How Frequently Does It Occur (Variant 4803)?,3,4,1,7,1
Fever,When Did It Start Worsening (Variant 4804)?,7,3,2,5,0
Fever,Any Associated Symptoms Present (Variant 4805)?,0,5,3,3,1
Fever,Triggered By Activity (Variant 4806)?,9,5,1,6,0
Fever,Localized Or Widespread (Variant 4807)?,5,1,2,1,1
Fever,Constant Or Intermittent (Variant 4808)?,6,0,3,2,0
Fever,Does It Affect Daily Activities (Variant 4809)?,4,5,1,4,1
Fever,Any Emergency Warning Signs (Variant 4810)?,2,5,2,8,0
Cough,Since How Many Days (Variant 4811)?,1,3,3,0,1
Cough,"Mild, Moderate Or Severe (Variant 4812)?",8,2,1,7,0
Cough,How Frequently Does It Occur (Variant 4813)?,3,4,2,5,1
Cough,When Did It Start Worsening (Variant 4814)?,7,3,3,3,0
Cough,Any Associated Symptoms Present (Variant 4815)?,0,5,1,6,1
Cough,Triggered By Activity (Variant 4816)?,9,5,2,1,0
Cough,Localized Or Widespread (Variant 4817)?,5,1,3,2,1
Cough,Constant Or Intermittent (Variant 4818)?,6,0,1,4,0
Cough,Does It Affect Daily Activities (Variant 4819)?,4,5,2,8,1
Cough,Any Emergency Warning Signs (Variant 4820)?,2,5,3,0,0
Fatigue,Since How Many Days (Variant 4821)?,1,3,1,7,1
Fatigue,"Mild, Moderate Or Severe (Variant 4822)?",8,2,2,5,0
Fatigue,How Frequently Does It Occur (Variant 4823)?,3,4,3,3,1
Fatigue,When Did It Start Worsening (Variant 4824)?,7,3,1,6,0
Fatigue,Any Associated Symptoms Present (Variant 4825)?,0,5,2,1,1
Fatigue,Triggered By Activity (Variant 4826)?,9,5,3,2,0
Fatigue,Localized Or Widespread (Variant 4827)?,5,1,1,4,1
Fatigue,Constant Or Intermittent (Variant 4828)?,6,0,2,8,0
Fatigue,Does It Affect Daily Activities (Variant 4829)?,4,5,3,0,1
Fatigue,Any Emergency Warning Signs (Variant 4830)?,2,5,1,7,0
Breathlessness,Since How Many Days (Variant 4831)?,1,3,2,5,1
Breathlessness,"Mild, Moderate Or Severe (Variant 4832)?",8,2,3,3,0
Breathlessness,How Frequently Does It Occur (Variant 4833)?,3,4,1,6,1
Breathlessness,When Did It Start Worsening (Variant 4834)?,7,3,2,1,0
Breathlessness,Any Associated Symptoms Present (Variant 4835)?,0,5,3,2,1
Breathlessness,Triggered By Activity (Variant 4836)?,9,5,1,4,0
Breathlessness,Localized Or Widespread (Variant 4837)?,5,1,2,8,1
Breathlessness,Constant Or Intermittent (Variant 4838)?,6,0,3,0,0
Breathlessness,Does It Affect Daily Activities (Variant 4839)?,4,5,1,7,1
Breathlessness,Any Emergency Warning Signs (Variant 4840)?,2,5,2,5,0
Chest Pain,Since How Many Days (Variant 4841)?,1,3,3,3,1
Chest Pain,"Mild, Moderate Or Severe (Variant 4842)?",8,2,1,6,0
Chest Pain,How Frequently Does It Occur (Variant 4843)?,3,4,2,1,1
Chest Pain,When Did It Start Worsening (Variant 4844)?,7,3,3,2,0
Chest Pain,Any Associated Symptoms Present (Variant 4845)?,0,5,1,4,1
Chest Pain,Triggered By Activity (Variant 4846)?,9,5,2,8,0
Chest Pain,Localized Or Widespread (Variant 4847)?,5,1,3,0,1
Chest Pain,Constant Or Intermittent (Variant 4848)?,6,0,1,7,0
Chest Pain,Does It Affect Daily Activities (Variant 4849)?,4,5,2,5,1
Chest Pain,Any Emergency Warning Signs (Variant 4850)?,2,5,3,3,0
Headache,Since How Many Days (Variant 4851)?,1,3,1,6,1
Headache,"Mild, Moderate Or Severe (Variant 4852)?",8,2,2,1,0
Headache,How Frequently Does It Occur (Variant 4853)?,3,4,3,2,1
Headache,When Did It Start Worsening (Variant 4854)?,7,3,1,4,0
Headache,Any Associated Symptoms Present (Variant 4855)?,0,5,2,8,1
Headache,Triggered By Activity (Variant 4856)?,9,5,3,0,0
Headache,Localized Or Widespread (Variant 4857)?,5,1,1,7,1
Headache,Constant Or Intermittent (Variant 4858)?,6,0,2,5,0
Headache,Does It Affect Daily Activities (Variant 4859)?,4,5,3,3,1
Headache,Any Emergency Warning Signs (Variant 4860)?,2,5,1,6,0
Dizziness,Since How Many Days (Variant 4861)?,1,3,2,1,1
Dizziness,"Mild, Moderate Or Severe (Variant 4862)?",8,2,3,2,0
Dizziness,How Frequently Does It Occur (Variant 4863)?,3,4,1,4,1
Dizziness,When Did It Start Worsening (Variant 4864)?,7,3,2,8,0
Dizziness,Any Associated Symptoms Present (Variant 4865)?,0,5,3,0,1
Dizziness,Triggered By Activity (Variant 4866)?,9,5,1,7,0
Dizziness,Localized Or Widespread (Variant 4867)?,5,1,2,5,1
Dizziness,Constant Or Intermittent (Variant 4868)?,6,0,3,3,0
Dizziness,Does It Affect Daily Activities (Variant 4869)?,4,5,1,6,1
Dizziness,Any Emergency Warning Signs (Variant 4870)?,2,5,2,1,0
Nausea,Since How Many Days (Variant 4871)?,1,3,3,2,1
Nausea,"Mild, Moderate Or Severe (Variant 4872)?",8,2,1,4,0
Nausea,How Frequently Does It Occur (Variant 4873)?,3,4,2,8,1
Nausea,When Did It Start Worsening (Variant 4874)?,7,3,3,0,0
Nausea,Any Associated Symptoms Present (Variant 4875)?,0,5,1,7,1
Nausea,Triggered By Activity (Variant 4876)?,9,5,2,5,0
Nausea,Localized Or Widespread (Variant 4877)?,5,1,3,3,1
Nausea,Constant Or Intermittent (Variant 4878)?,6,0,1,6,0
Nausea,Does It Affect Daily Activities (Variant 4879)?,4,5,2,1,1
Nausea,Any Emergency Warning Signs (Variant 4880)?,2,5,3,2,0
Vomiting,Since How Many Days (Variant 4881)?,1,3,1,4,1
Vomiting,"Mild, Moderate Or Severe (Variant 4882)?",8,2,2,8,0
Vomiting,How Frequently Does It Occur (Variant 4883)?,3,4,3,0,1
Vomiting,When Did It Start Worsening (Variant 4884)?,7,3,1,7,0
Vomiting,Any Associated Symptoms Present (Variant 4885)?,0,5,2,5,1
Vomiting,Triggered By Activity (Variant 4886)?,9,5,3,3,0
Vomiting,Localized Or Widespread (Variant 4887)?,5,1,1,6,1
Vomiting,Constant Or Intermittent (Variant 4888)?,6,0,2,1,0
Vomiting,Does It Affect Daily Activities (Variant 4889)?,4,5,3,2,1
Vomiting,Any Emergency Warning Signs (Variant 4890)?,2,5,1,4,0
Diarrhea,Since How Many Days (Variant 4891)?,1,3,2,8,1
Diarrhea,"Mild, Moderate Or Severe (Variant 4892)?",8,2,3,0,0
Diarrhea,How Frequently Does It Occur (Variant 4893)?,3,4,1,7,1
Diarrhea,When Did It Start Worsening (Variant 4894)?,7,3,2,5,0
Diarrhea,Any Associated Symptoms Present (Variant 4895)?,0,5,3,3,1
Diarrhea,Triggered By Activity (Variant 4896)?,9,5,1,6,0
Diarrhea,Localized Or Widespread (Variant 4897)?,5,1,2,1,1
Diarrhea,Constant Or Intermittent (Variant 4898)?,6,0,3,2,0
Diarrhea,Does It Affect Daily Activities (Variant 4899)?,4,5,1,4,1
Diarrhea,Any Emergency Warning Signs (Variant 4900)?,2,5,2,8,0
Constipation,Since How Many Days (Variant 4901)?,1,3,3,0,1
Constipation,"Mild, Moderate Or Severe (Variant 4902)?",8,2,1,7,0
Constipation,How Frequently Does It Occur (Variant 4903)?,3,4,2,5,1
Constipation,When Did It Start Worsening (Variant 4904)?,7,3,3,3,0
Constipation,Any Associated Symptoms Present (Variant 4905)?,0,5,1,6,1
Constipation,Triggered By Activity (Variant 4906)?,9,5,2,1,0
Constipation,Localized Or Widespread (Variant 4907)?,5,1,3,2,1
Constipation,Constant Or Intermittent (Variant 4908)?,6,0,1,4,0
Constipation,Does It Affect Daily Activities (Variant 4909)?,4,5,2,8,1
Constipation,Any Emergency Warning Signs (Variant 4910)?,2,5,3,0,0
Abdominal Pain,Since How Many Days (Variant 4911)?,1,3,1,7,1
Abdominal Pain,"Mild, Moderate Or Severe (Variant 4912)?",8,2,2,5,0
Abdominal Pain,How Frequently Does It Occur (Variant 4913)?,3,4,3,3,1
Abdominal Pain,When Did It Start Worsening (Variant 4914)?,7,3,1,6,0
Abdominal Pain,Any Associated Symptoms Present (Variant 4915)?,0,5,2,1,1
Abdominal Pain,Triggered By Activity (Variant 4916)?,9,5,3,2,0
Abdominal Pain,Localized Or Widespread (Variant 4917)?,5,1,1,4,1
Abdominal Pain,Constant Or Intermittent (Variant 4918)?,6,0,2,8,0
Abdominal Pain,Does It Affect Daily Activities (Variant 4919)?,4,5,3,0,1
Abdominal Pain,Any Emergency Warning Signs (Variant 4920)?,2,5,1,7,0
Back Pain,Since How Many Days (Variant 4921)?,1,3,2,5,1
Back Pain,"Mild, Moderate Or Severe (Variant 4922)?",8,2,3,3,0
Back Pain,How Frequently Does It Occur (Variant 4923)?,3,4,1,6,1
Back Pain,When Did It Start Worsening (Variant 4924)?,7,3,2,1,0
Back Pain,Any Associated Symptoms Present (Variant 4925)?,0,5,3,2,1
Back Pain,Triggered By Activity (Variant 4926)?,9,5,1,4,0
Back Pain,Localized Or Widespread (Variant 4927)?,5,1,2,8,1
Back Pain,Constant Or Intermittent (Variant 4928)?,6,0,3,0,0
Back Pain,Does It Affect Daily Activities (Variant 4929)?,4,5,1,7,1
Back Pain,Any Emergency Warning Signs (Variant 4930)?,2,5,2,5,0
Joint Pain,Since How Many Days (Variant 4931)?,1,3,3,3,1
Joint Pain,"Mild, Moderate Or Severe (Variant 4932)?",8,2,1,6,0
Joint Pain,How Frequently Does It Occur (Variant 4933)?,3,4,2,1,1
Joint Pain,When Did It Start Worsening (Variant 4934)?,7,3,3,2,0
Joint Pain,Any Associated Symptoms Present (Variant 4935)?,0,5,1,4,1
Joint Pain,Triggered By Activity (Variant 4936)?,9,5,2,8,0
Joint Pain,Localized Or Widespread (Variant 4937)?,5,1,3,0,1
Joint Pain,Constant Or Intermittent (Variant 4938)?,6,0,1,7,0
Joint Pain,Does It Affect Daily Activities (Variant 4939)?,4,5,2,5,1
Joint Pain,Any Emergency Warning Signs (Variant 4940)?,2,5,3,3,0
Muscle Pain,Since How Many Days (Variant 4941)?,1,3,1,6,1
Muscle Pain,"Mild, Moderate Or Severe (Variant 4942)?",8,2,2,1,0
Muscle Pain,How Frequently Does It Occur (Variant 4943)?,3,4,3,2,1
Muscle Pain,When Did It Start Worsening (Variant 4944)?,7,3,1,4,0
Muscle Pain,Any Associated Symptoms Present (Variant 4945)?,0,5,2,8,1
Muscle Pain,Triggered By Activity (Variant 4946)?,9,5,3,0,0
Muscle Pain,Localized Or Widespread (Variant 4947)?,5,1,1,7,1
Muscle Pain,Constant Or Intermittent (Variant 4948)?,6,0,2,5,0
Muscle Pain,Does It Affect Daily Activities (Variant 4949)?,4,5,3,3,1
Muscle Pain,Any Emergency Warning Signs (Variant 4950)?,2,5,1,6,0
Palpitations,Since How Many Days (Variant 4951)?,1,3,2,1,1
Palpitations,"Mild, Moderate Or Severe (Variant 4952)?",8,2,3,2,0
Palpitations,How Frequently Does It Occur (Variant 4953)?,3,4,1,4,1
Palpitations,When Did It Start Worsening (Variant 4954)?,7,3,2,8,0
Palpitations,Any Associated Symptoms Present (Variant 4955)?,0,5,3,0,1
Palpitations,Triggered By Activity (Variant 4956)?,9,5,1,7,0
Palpitations,Localized Or Widespread (Variant 4957)?,5,1,2,5,1
Palpitations,Constant Or Intermittent (Variant 4958)?,6,0,3,3,0
Palpitations,Does It Affect Daily Activities (Variant 4959)?,4,5,1,6,1
Palpitations,Any Emergency Warning Signs (Variant 4960)?,2,5,2,1,0
Leg Swelling,Since How Many Days (Variant 4961)?,1,3,3,2,1
Leg Swelling,"Mild, Moderate Or Severe (Variant 4962)?",8,2,1,4,0
Leg Swelling,How Frequently Does It Occur (Variant 4963)?,3,4,2,8,1
Leg Swelling,When Did It Start Worsening (Variant 4964)?,7,3,3,0,0
Leg Swelling,Any Associated Symptoms Present (Variant 4965)?,0,5,1,7,1
Leg Swelling,Triggered By Activity (Variant 4966)?,9,5,2,5,0
Leg Swelling,Localized Or Widespread (Variant 4967)?,5,1,3,3,1
Leg Swelling,Constant Or Intermittent (Variant 4968)?,6,0,1,6,0
Leg Swelling,Does It Affect Daily Activities (Variant 4969)?,4,5,2,1,1
Leg Swelling,Any Emergency Warning Signs (Variant 4970)?,2,5,3,2,0
Syncope,Since How Many Days (Variant 4971)?,1,3,1,4,1
Syncope,"Mild, Moderate Or Severe (Variant 4972)?",8,2,2,8,0
Syncope,How Frequently Does It Occur (Variant 4973)?,3,4,3,0,1
Syncope,When Did It Start Worsening (Variant 4974)?,7,3,1,7,0
Syncope,Any Associated Symptoms Present (Variant 4975)?,0,5,2,5,1
Syncope,Triggered By Activity (Variant 4976)?,9,5,3,3,0
Syncope,Localized Or Widespread (Variant 4977)?,5,1,1,6,1
Syncope,Constant Or Intermittent (Variant 4978)?,6,0,2,1,0
Syncope,Does It Affect Daily Activities (Variant 4979)?,4,5,3,2,1
Syncope,Any Emergency Warning Signs (Variant 4980)?,2,5,1,4,0
Wheezing,Since How Many Days (Variant 4981)?,1,3,2,8,1
Wheezing,"Mild, Moderate Or Severe (Variant 4982)?",8,2,3,0,0
Wheezing,How Frequently Does It Occur (Variant 4983)?,3,4,1,7,1
Wheezing,When Did It Start Worsening (Variant 4984)?,7,3,2,5,0
Wheezing,Any Associated Symptoms Present (Variant 4985)?,0,5,3,3,1
Wheezing,Triggered By Activity (Variant 4986)?,9,5,1,6,0
Wheezing,Localized Or Widespread (Variant 4987)?,5,1,2,1,1
Wheezing,Constant Or Intermittent (Variant 4988)?,6,0,3,2,0
Wheezing,Does It Affect Daily Activities (Variant 4989)?,4,5,1,4,1
Wheezing,Any Emergency Warning Signs (Variant 4990)?,2,5,2,8,0
Sore Throat,Since How Many Days (Variant 4991)?,1,3,3,0,1
Sore Throat,"Mild, Moderate Or Severe (Variant 4992)?",8,2,1,7,0
Sore Throat,How Frequently Does It Occur (Variant 4993)?,3,4,2,5,1
Sore Throat,When Did It Start Worsening (Variant 4994)?,7,3,3,3,0
Sore Throat,Any Associated Symptoms Present (Variant 4995)?,0,5,1,6,1
Sore Throat,Triggered By Activity (Variant 4996)?,9,5,2,1,0
Sore Throat,Localized Or Widespread (Variant 4997)?,5,1,3,2,1
